text,type,created_at
"Prezados, <br /><br />Comprei, na data de hoje, uma série de livros no site. Ocorre que, provavelmente por engano de minha parte, adquiri duas unidades em duplicidade, razão pela qual solicito o cancelamento de um título de cada um dos repetidos. São eles: Guia Visual Folha de S. Paulo - Portugal - Madeira e Açores e o Afinado Desconcerto - Contos, Cartas, Diário.<br />Agradeço muitíssimo a gentileza de corrigir esse equívoco e manter no pedido apenas uma unidade de cada um desses títulos e não duas de cada, como infelizmente ficou registrado no pedido, com o consequente estorno dos valores desses livros a serem cancelados.<br /><br />Atenciosamente,<br /><br />Danilo Moraiss",chargeback,2016-12-11T20:22:58
"Estou com problema referente ao pedido nº 239017370 realizado no dia 06/10 do item Tom Clancys Rainbow Six Siege - Xboxone. Inicialmente, foi negado o pagamento (não entendi o motivo) e aprovado no dia 11/10. Como era presente para o dia das crianças, realizei a compra do item em outra loja. Tentei contato por telefone com sac, porém gravação informou que serviço estava em manutenção. Assim, no dia 13/10 entrei em contato com atendimento da loja e pedi o cancelamento do pedido. Informaram, que item não seria entregue. Após devolução do jogo pela transportadora a  , entrariam em contato comigo para verificar se eu gostaria de optar pela devolução do dinheiro ou geração de vale-presente. Porém, no dia 15/10, não estava em casa, a minha vizinha recebeu item do pedido. Hoje, entrei em contato com sac da  , expliquei o caso e solicitei retirada do jogo Tom Clancys Rainbow Six Siege - Xboxone em minha residência, pois não é possível enviar o item em agência do correio Retiraram o item na minha residência no dia 24/10, assim a mais de uma semana. Até o momento, não recebi estorno do valor pagou ou mesmo informação que foi gerado vale presente para utilização na loja.<br />  entrou em contato comigo no dia 10/11, informando que no dia 09/11 deram inicio ao processo de cancelamento e estorno do valor de R$129,90 junto Administradora do cartão de credito. Porém , recebi a fatura de dezembro e infelizmente o estorno não foi lançado. Estou solicitando, devolução do valor pago de uma compra (efetuada em 06/10) realizada à quase 60 dias . <br />Hoje, dia 10/12, entrei em contato com a minha adminstradora do cartão e informaram que  foi realizado estorno apenas R$ 43,30, porém o valor total da compra é R$ 129,90. Pediram para entrar em contato com a  . Assim, solicito verificação da loja e estorno total do pedido.",chargeback,2016-12-10T11:13:09
"Fiz um pedido na madrugada do dia 26/11, black friday, mas antes eu alterei o endereço para que o produto fosse enviado para o correto. Fiquei surpresa quando consultei pedido um dia depois e continuava direcionado para o endereço errado! Para que serviu essa alteração então? Cancelei o pedido e veio cobrado no meu cartão essa parcela, pois o pedido era em 10 vezes, mas ao retornar para o atendimento  , o atendente me disse que além dessa parcela ainda vão cair outras no meu cartão e serão estornadas sempre um mês depois. Meu deus! que absurdo, vou procurar meus direitos e divulgar uma situação completamente sem sentido como essa!",chargeback,2016-12-06T20:15:13
"Pedido: 251598965<br />Data da compra: 24/11/2016<br />Produto: Smartphone Samsung J5<br />Valor: 648,00<br />Pagamento: 1 X no cartão de crédito visa<br /><br />Bem, pra começar sempre comprei na   loja online e nunca tive problemas, porém mudei de cidade, e recebendo um e-mail do Buscapé de uma promoção de um Smartphone Samsung J5 do black friday me interessei e comprei o mesmo, mas antes disso alterei meu endereço na minha conta da loja, conferir antes de finalizar a compra o meu novo endereço de entrega e para minha surpresa a loja enviou o meu produto para o endereço antigo. Liguei pra   explicando o que aconteceu e por ter sido um erro do sistema me informaram que iam mudar o endereço de entrega, porém 3 dias depois me ligaram dizendo que não tinha como mudar por ser cidade diferente e que a entrega seria cancelada e que assim  que o produto voltar pra loja seria aberto um estorno pra mim e que esse estorno poderia ser de 2 vezes. Um absurdo eu paguei de 1 vez no cartão e vou receber o estorno de 2 vezes? Outra coisa verifiquei hoje no rastreamento da empresa de Entrega que é a Total Express no qual informa que o produto está em processo de entrega, ele não deveria ter sido cancelado? E se alguém desconhecido receber a mercadoria lá? Porque essa empresa entrega pra qualquer um que tiver no endereço, eu conheço e sei que é assim. Estou morrendo de medo disso acontecer. E porque já não me estornam o valor pago se o entrega foi cancelada e o produto nem chegou nas minhas mãos. Isso é um absurdo eu ter que esperar a TRANSPORTADORA DA   devolver o produto pra que eu possa receber o estorno. Se o produto tivesse comigo e eu tivesse que devolver, tudo bem. Mas está com a transportadora de vocês. Estou muito decepcionada com a loja.. fui refén de bandido, levaram o meu telefone e quando eu compro outro me acontece isso. Precisava do estorno o mais rápido possível para comprar outro celular. Espero que solucione o mais rápido possível esse dilema juntamente com a transportadora.",chargeback,2016-12-04T11:42:36
"Comprei 4 livros digitais no site, como não consegui baixar 2 deles entrei em contato por chat e por telefone. Por chat fui informada que deveria problema no aplicativo, que deveria sair e entrar novamente na conta que resolveria e conseguiria baixar os livros (atendimento 4573943). Como não consegui baixar entrei em contato por telefone, onde fui informada que por problema técnico não era possível baixar os livros e que havia um prazo de 10 dias para a editora posicionar sobre o defeito. A atendente informou que poderia solicitar o estorno da compra.<br />Resolvi solicitar o estorno dos dois livros (atendimento 4627591), o atendente informou que havia sido solicitado e que aguardasse a devolução do crédito no cartão.<br />Recebi apenas a devolução de 1 livro.<br />Como não quero solicitar pelo chat e nem por telefone, escolhi esta via.<br />Fico no aguardo.",chargeback,2016-12-01T19:43:11
"Prezados,<br /><br />Realizei a compra de um jogo para o Playstation 4 (Watch Dogs 2) no dia 27/10/2016, no total de R$ 249,90, no cartão de crédito (valor já creditado na minha fatura do cartão de crédito)<br /><br />No dia 14/11/2016, solicitei o cancelamento da compra, pois o jogo iria atrasar o seu lançamento. O cancelamento foi realizado via chat e a atendente me informou que o estorno aconteceria na minha fatura, porém não recebi ainda.<br /><br />Ao entrar em contato hoje com a  , via chat online, a atendente somente tinha a informação de cancelamento de compra, não havia informação sobre o estorno do valor pago. Dessa forma, me pediram 3 dias úteis para analisarem o pedido.<br /><br />Achei muito estranho essa falta de informação e a falta de organização em relação ao estorno do valor, por isso gostaria de uma posição mais concreta da   a respeito do meu pedido.",chargeback,2016-12-01T08:53:59
"Em Maio/2016 fiz uma compra pelo App da  , porém não havia mais o produto que eu comprei. Desde então entro em contato e eles me pedem de 7 a 10 dias úteis para estornar o valor é até o momento  (6 meses depois) meu dinheiro não foi devolvido.",chargeback,2016-11-30T11:15:02
"fiz a compra de um produto no dia 29/10 e fiz o cancelamento no dia 29/11 e ate o momento não obtive nenhuma informação do estorno do valor pago, pois não vou receber o produto, o sac e uma piada cada atendente fala algo diferente não tem credibilidade nenhuma, estou mais de um mês sem o produto e a empresa esta com o meu pagamento isso e um roubo e um absurdo, no site esta como cancelado e a empresa não  se manifesta, nunca mais compro mais nada na   atendimento pessimo.",chargeback,2016-11-29T21:44:19
"Atendente me informou que o valor do pedido cancelado iria desaparecer da minha fatura em 5 dias úteis e hoje recebi um e-mail da   informando que eu devo esperar o período da 1ª e a 2ª fatura subseqüente ao estorno. Não tenho o dinheiro para pagar agora na fatura do cartão e esperar por 1 muito menos 2 meses para receber o reembolso da  .<br /><br />Preciso do reembolso agora antes de fechar a minha fatura no dia 3 de dezembro. Solicitei o reembolso no dia 25 de novembro, prazo mais do que suficiente para receber o reembolso antes do fechamento da fatura do meu cartão. Não posso prejudicar todo o meu orçamento por uma compra que foi cancelada antes mesmo de ter sido enviada.",chargeback,2016-11-28T12:09:22
"No dia 25/11/16 eu efetuei a compra do jogo Battlefield 1 - Xbox One, no valor de R$ 143,91 em 1x sem juros no Visa, porém logo após finalizar a compra percebi que a previsão de entrega tinha um prazo muito longo e me arrependi, efetuando assim o cancelamento do pedido.<br />Ao solicitar o cancelamento apareceu uma mensagem de que eu receberia um e-mail em até 1 dia (24 horas) para poder saber os próximos passos, porém não recebi nenhum e-mail da   ou algum contato para os próximos passos para o meu estorno. A   deveria ter enviado o seguinte e-mail até sábado 26/11/16.<br />O valor do pedido já foi descontado no limite do meu cartão de crédito, porém ainda não foi lançado na minha fatura. <br />Quero o estorno do valor pago no meu cartão de crédito!!! Lembrando que a nota fiscal não foi emitida ainda.<br />Estou indignada que a empresa não tenha cumprido o prazo estabelecido para dar continuidade no processo de estorno do valor pago. <br /><br /><br />Quero que o valor a ser estornado (R$143,91) caia ainda nessa fatura 16/12/16, para que eu não precise arcar com despesas de um produto que eu não irei receber. Então para que isso aconteça a empresa deverá efetuar esse estorno o mais rápido possível. <br /><br />Quero meu estorno, é meu direito !!!!!",chargeback,2016-11-27T15:37:38
"NO DIA 16-11-2016 EFETUEI UMA COMPRA NO SITE DA   SOBRE O PEDIDO:249670085, DE UM IPHONE JET BLACK PLUS 128GB, A EMPRESA HAVIA PEDIDO UM PRAZO MAXIMO DE 14 DIAS, SO QUE AO CONFIRMAR O PAGAMENTO NO DIA 17-11-2016, A   PRORROGOU O PRAZO DE ENTREGA, QUE EU ACHEI UMA JOGADA SUJA DA EMPRESA, PORQUE A EMPRESA COLOCA UM PRAZO NO SITE, PARA ATRAIR O CONSUMIDOR, SO QUE AO CONFIRMAR O PAGAMENTO A EMPRESA MUDA ESSE PRAZO.<br />POIS BEM, SE PASSARAM 8 DIAS E NEM SEQUER A EMPRESA HAVIA EMITIDO A NOTA FISCAL QUE POR LEI A NOTA FISCAL TERA QUE SER EMITIDA EM ATE 24HS APOS A CONFIRMAÇAO DO PAGAMENTO E ISTO NAO FOI RESPEITADO. ENTAO RESOLVI PEDIR O CANCELAMENTO DA COMPRA, POIS SE TRATA DE UMA FERRAMENTA DE TRABALHO NAO POSSO ESPERAR A EMPRESA ENVIAR O PRODUTO QUANDO ELA BEM ENTENDER, UMA VEZ QUE O PAGAMENTO JA HAVIA SIDO FEITO. DE ACORDO COM A ATENDENTE LUANA, SOB O PROTOCOLO:47855436, JA SERIA FEITO O PEDIDO DE ESTORNO NAQUELE DIA, E ISTO TAMBEM NAO ACONTECEU POIS ENTREI EM CONTATO COM A OPERADORA DO MEU CARTAO E NAO HA NENHUM PEDIDO DE ESTORNO LA, PRECISO QUE FAÇA O ESTORNO PORQUE TENHO QUE COMPRAR O PRODUTO, POIS DEPENDO DELE PARA TRABALHAR, ESTOU PERDENDO TRABALHO POR ISTO. JA QUE A EMPRESA NAO CUMPRE PRAZO, ENTAO DEVOLVE O VALOR NO CARTAO.<br />SEGUNDO A ATENDENTE DA OPERADORA DO MEU CARTAO, ASSIM QUE A EMPRESA FAZ O PEDIDO DE ESTORNO O MESMO É FEITO EM ATE DOIS DIAS, AS EMPRESAS CULPAM A OPERADORA DO CARTAO DE DEMORA, MAS NA VERDADE QUEM NAO ENVIA O PEDIDO DE ESTORNO PARA OPERADORA É A EMPRESA, NO CASO A  .<br />ESPERO QUE A   CUMPRA SEU DEVER E FAÇA O ESTORNO, NAO POSSO ESPERAR A BOA VONTADE DESSA EMPREA.<br />FRANCISCO",chargeback,2016-11-27T11:17:48
Fiz dois pedidos de itens iguais de iguais valores: 241793915 e  240739535.<br /><br />Fiz o cancelamento de ambos porém somente um foi estornado<br /><br />Entrei em contato com a empresa e somente me informaram que está tudo correto<br /><br />Já tive esse problema uma vez. O Financeiro acha que é duplicidade (por o valor ser igual e ser a mesma data) e simplesmente cancelam um estorno<br /><br />Tive que entrar no procon da última vez e não quero passar por essa dor de cabeça novamente<br /><br />Aguardo retorno,chargeback,2016-11-26T10:49:05
Solicite o estorno do pedido 243015170 no começo do mês e até o momento não obtive retorno.,chargeback,2016-11-21T13:41:59
Fiz uma compra no site   np dia 12/9. Já estou na parcela 3 de 5. Porém na fatura desde mês apareceu uma duplicidade desta compra. Quero que seja ajustado pois está em duplicidade.,chargeback,2016-11-18T12:42:19
"Pedido feito dia 28/10 com o cartão  , cancelado dia 29/10 antes da emissão da nota e até agora consta como autorização pendente, atrapalhando o uso do cartão",chargeback,2016-11-17T23:53:11
"Efetuei minha primeira compra na   e me sinto, no mínimo, decepcionada, pois confiei na qualidade do atendimento. <br />Segue histórico dos fatos, na tentativa hercúlea em obter o meu reembolso.<br /><br />Efetuei compra de livros sob o nº 218975840 no dia 06/07/2016.<br />Confirmo o recebimento, mesmo que em etapas, dos itens a seguir:<br /><br />- O Símbolo Perdido - Brown, Dan<br />- A Filosofia de o Símbolo Perdido - Guia das Curiosidades - Beyer, Thomas R.<br />- Ponto De Impacto - Edição Econômica - Dan Brown<br />- O Partido - Projeto Criminoso de Poder - Pinheiro, Robson<br />- Illuminati - Brown, Dan (versão em alemão)<br /><br />No dia 22/08/2016 solicitei código reverso para a devolução do livro Illuminati (versão em alemão) com a opção de estorno do valor para a minha conta corrente, já que o pagamento foi efetuado por boleto bancário.<br /><br />Em 23 de agosto de 2016 10:17,  .com.br  Caixa Econômica Federal (104) - C/c 220-8 - CPF 589.328.600-68<br /><br />Segue, anexo, comprovante dos correios para rastreamento do objeto.<br /><br />A partir do dia 24/08/16 fiquei aguardando o estorno do valor ser creditado na conta. E nada.<br /><br />1º questionamento sobre o estorno do valor em 07/10/2016, às 11h10, via atendimento@livraria .com.br - Efetuei solicitação de devolução de item, no entanto, até o momento, <br />o estorno do valor de R$ 59,80 não foi efetuado na minha conta corrente. Seguem dados necessários para averiguação. - Sem resposta da   até o momento<br /><br /><br />2º questionamento sobre o estorno do valor em 13/10/2016, às 16h, via atendimento@livraria .com.br - Efetuei solicitação de devolução de item, no entanto, até o momento, <br />o estorno do valor de R$ 59,80 não foi efetuado na minha conta corrente. Seguem dados necessários para averiguação. - Sem resposta da   até o momento<br /><br />No site da  , as informações estão desatualizadas. Os itens constam com status de em transporte, sendo que eu já os recebi; quanto ao andamento da devolução, nada consta, está pendente de qualquer informação.<br /><br />Estou frustrada!!!!",chargeback,2016-11-17T13:36:47
